FoodCode,Description,Method,METHOD_DESCRIPTION,NHANES,price_100gm,F_CITMLB,F_OTHER,F_JUICE,fruit,veg_dg,V_REDOR_TOMATO,V_REDOR_OTHER,veg_ro,V_STARCHY_POTATO,V_STARCHY_OTHER,veg_sta,veg_oth,V_TOTAL,veg_leg,gr_whole,gr_refined,G_TOTAL,pf_redm,pf_pm,PF_ORGAN,pf_POULTRY,PF_SEAFD_HI,PF_SEAFD_LOW,PF_MPS_TOTAL,pf_EGG,PF_SOY,pf_ns,pf_leg,PF_TOTAL,D_MILK,D_YOGURT,D_CHEESE,dairy,oil,SOLID_FATS,ADD_SUGARS,A_DRINKS,pf_seafood,FCgrm
11513600,"CHOCOLATE MILK, MADE FROM SYRUP WITH LOW FAT MILK",4,FNDDS recipe with modifiedSR codes,Base,0.129363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0.35,0,0.31,1.9,0,0,4557
11514100,"HOT CHOCOLATE / COCOA, MADE WITH DRY MIX AND WATER",4,FNDDS recipe with modifiedSR codes,Base,0.138102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.07,0,0.5,1.74,0,0,18742
11514110,"HOT CHOCOLATE / COCOA, MADE WITH DRY MIX AND WHOLE MILK",4,FNDDS recipe with modifiedSR codes,Base,0.22389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.41,0,2.77,1.7,0,0,5936.5
11514120,"HOT CHOCOLATE / COCOA, MADE WITH DRY MIX AND REDUCED FAT MIL",4,FNDDS recipe with modifiedSR codes,Base,0.220594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.41,0,1.67,1.7,0,0,4965.17
11514310,"HOT CHOCOLATE / COCOA, MADE WITH NO SUGAR ADDED DRY MIX AND",3,Original FNDDS recipe,Base,0.122321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.17,0,0.11,0,0,0,3201
11519040,"STRAWBERRY MILK, NFS",1,Links to FNDDS,Base,0.218637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,1.36,0,0,0,2991.5
11519050,"STRAWBERRY MILK, WHOLE",4,FNDDS recipe with modifiedSR codes,Base,0.159451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,2.45,1.29,0,0,6587.5
11519105,"STRAWBERRY MILK, REDUCED FAT",1,Links to FNDDS,Base,0.256321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,1.26,1.29,0,0,3626.69
11519200,"STRAWBERRY MILK, LOW FAT",1,Links to FNDDS,Base,0.347119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0.31,1.32,0,0,2325
11519205,"Strawberry milk, fat free (skim)",1,Links to FNDDS,Extra,0.19227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0,1.3,0,0,744
11526000,"MILK, MALTED",4,FNDDS recipe with modifiedSR codes,Base,0.146216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0.39,0,1.37,0.69,0,0,4464
11531000,"Eggnog, regular",1,Links to FNDDS,Extra,0.237273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.32,0.33,0,0,0.33,0,4.19,0.7,0,0,1509.32
11541110,"MILK SHAKE, HOME RECIPE, CHOCOLATE",4,FNDDS recipe with modifiedSR codes,Base,0.238264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.33,0,5.38,1.97,0,0,7412.72
11541120,"MILK SHAKE, HOME RECIPE, FLAVORS OTHER THAN CHOCOLATE",4,FNDDS recipe with modifiedSR codes,Base,0.235103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.34,0,5.58,1.57,0,0,8442
11542100,"MILK SHAKE, FAST FOOD, CHOCOLATE",1,Links to FNDDS,Base,0.996398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,3.15,1.87,0,0,12064.22
11542200,"MILK SHAKE, FAST FOOD, FLAVORS OTHER THAN CHOCOLATE",1,Links to FNDDS,Base,0.974668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0.42,0,2.94,1.9,0,0,23816.43
11543010,"Milk shake, bottled, flavors other than chocolate",1,Links to FNDDS,Extra,0.39944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0.42,0,2.94,1.9,0,0,1069.5
11551050,LICUADO OR BATIDO,4,FNDDS recipe with modifiedSR codes,Base,0.190973,0.1,0.12,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0.26,0,0.9,1.17,0,0,11140.2
11553110,"FRUIT SMOOTHIE, WITH WHOLE FRUIT AND DAIRY",4,FNDDS recipe with modifiedSR codes,Base,0.393494,0.23,0.1,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.09,0,0.2,0,0.58,0.3,0,0,59241.93
11553120,"FRUIT SMOOTHIE, WITH WHOLE FRUIT AND DAIRY, ADDED PROTEIN",4,FNDDS recipe with modifiedSR codes,Base,0.48453,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.1,0,0.38,0,0.63,0.33,0,0,27297.39
11553130,"FRUIT SMOOTHIE JUICE DRINK, WITH DAIRY",2,Links to altEC,Base,0.44572,0.12,0.12,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0,7510.5
11560000,CHOCOLATE MILK DRINK,1,Links to FNDDS,Base,0.150436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.08,0,0.4,1.54,0,0,4756.64
11710054,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (SIMILAC EXPERT",2,Links to altEC,Base,0.994077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470.5
11710055,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (SIMIL",2,Links to altEC,Base,0.994077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074
11710056,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (SIMILAC EXPERT",2,Links to altEC,Base,0.994077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760.25
11710357,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (SIMILAC ADVANCE",3,Original FNDDS recipe,Base,0.528991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14576.8
11710358,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (SIMIL",4,FNDDS recipe with modifiedSR codes,Base,0.559805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24380.8
11710359,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (SIMILAC ADVANC",4,FNDDS recipe with modifiedSR codes,Base,0.559805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45552.99
11710377,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (SIMILAC SENSITI",3,Original FNDDS recipe,Base,0.525112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14544.33
11710378,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (SIMIL",4,FNDDS recipe with modifiedSR codes,Base,0.555926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672
11710379,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (SIMILAC SENSIT",4,FNDDS recipe with modifiedSR codes,Base,0.555926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13117.6
11710383,"INFANT FORMULA, POWDER, MADE WITH WATER, NFS (SIMILAC FOR SP",3,Original FNDDS recipe,Base,0.5748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4697
11710481,"INFANT FORMULA, POWDER, MADE WITH WATER, NFS (SIMILAC GO AND",3,Original FNDDS recipe,Base,0.697775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976
11710627,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (ENFAMIL NEWBORN",2,Links to altEC,Base,0.57633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793
11710628,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (ENFAM",2,Links to altEC,Base,0.57633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2836.5
11710629,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (ENFAMIL NEWBOR",2,Links to altEC,Base,0.57633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3660
11710631,"INFANT FORMULA, READY-TO-FEED (ENFAMIL INFANT)",1,Links to FNDDS,Base,0.911486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2348.5
11710635,"INFANT FORMULA, LIQUID CONCENTRATE, MADE WITH BABY WATER (EN",3,Original FNDDS recipe,Base,0.6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684
11710637,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (ENFAMIL INFANT)",3,Original FNDDS recipe,Base,0.573722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17113.04
11710638,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (ENFAM",4,FNDDS recipe with modifiedSR codes,Base,0.6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20191
11710639,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (ENFAMIL INFANT",4,FNDDS recipe with modifiedSR codes,Base,0.6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41190.25
11710664,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (ENFAMIL A.R.)",3,Original FNDDS recipe,Base,0.585556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4270
11710668,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (ENFAM",3,Original FNDDS recipe,Base,0.616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196
11710669,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (ENFAMIL A.R.)",3,Original FNDDS recipe,Base,0.616233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867
11710674,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (ENFAMIL ENFACAR",2,Links to altEC,Base,0.71693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4145.58
11710677,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (ENFAMIL GENTLEA",3,Original FNDDS recipe,Base,0.595762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5139.25
11710678,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (ENFAM",4,FNDDS recipe with modifiedSR codes,Base,0.626439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8967
11710679,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (ENFAMIL GENTLE",4,FNDDS recipe with modifiedSR codes,Base,0.626439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27755
11710801,"INFANT FORMULA, READY-TO-FEED (PEDIASURE)",2,Links to altEC,Base,0.994077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246.37
11710911,"INFANT FORMULA, READY-TO-FEED (GERBER GOOD START GENTLE)",1,Links to FNDDS,Base,0.64789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882.25
11710916,"INFANT FORMULA, LIQUID CONCENTRATE, MADE WITH BABY WATER (GE",3,Original FNDDS recipe,Base,0.430315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464
11710917,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (GERBER GOOD STA",3,Original FNDDS recipe,Base,0.399683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5627.25
11710918,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (GERBE",4,FNDDS recipe with modifiedSR codes,Base,0.430315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4331
11710919,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (GERBER GOOD ST",4,FNDDS recipe with modifiedSR codes,Base,0.430315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14182.5
11710930,"INFANT FORMULA, NS AS TO FORM (GERBER GRADUATES GENTLE)",2,Links to altEC,Base,0.371259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2897.5
11710962,"INFANT FORMULA, POWDER, MADE WITH WATER, NFS (STORE BRAND)",3,Original FNDDS recipe,Base,0.551406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714.5
11710967,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (STORE BRAND)",3,Original FNDDS recipe,Base,0.551406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7747
11710968,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (STORE",4,FNDDS recipe with modifiedSR codes,Base,0.582151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8463.75
11710969,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (STORE BRAND)",3,Original FNDDS recipe,Base,0.582151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6138.13
11720316,"INFANT FORMULA, LIQUID CONCENTRATE, MADE WITH BABY WATER (EN",3,Original FNDDS recipe,Base,0.636475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220
11720317,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (ENFAMIL PROSOBE",4,FNDDS recipe with modifiedSR codes,Base,0.605797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355
11720318,"INFANT FORMULA, POWDER, MADE WITH PLAIN BOTTLED WATER (ENFAM",4,FNDDS recipe with modifiedSR codes,Base,0.636475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074
11720319,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (ENFAMIL PROSOB",4,FNDDS recipe with modifiedSR codes,Base,0.636475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5307
11720430,"INFANT FORMULA, NS AS TO FORM (SIMILAC EXPERT CARE FOR DIARR",2,Links to altEC,Base,0.994077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135
11720807,"INFANT FORMULA, POWDER, MADE WITH TAP WATER (STORE BRAND SOY",3,Original FNDDS recipe,Base,0.590333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287.5
11720809,"INFANT FORMULA, POWDER, MADE WITH BABY WATER (STORE BRAND SO",3,Original FNDDS recipe,Base,0.621078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037
11740313,"INFANT FORMULA, POWDER, MADE WITH WATER, NFS (ENFAMIL NUTRAM",3,Original FNDDS recipe,Base,0.923148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5544
11740323,"INFANT FORMULA, POWDER, MADE WITH WATER, NFS (PURAMINO)",3,Original FNDDS recipe,Base,0.595762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3338.72
11740403,"INFANT FORMULA, POWDER, MADE WITH WATER, NFS (ENFAMIL PREGES",3,Original FNDDS recipe,Base,0.972283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002
11830160,"CHOCOLATE BEVERAGE POWDER, DRY MIX, NOT RECONSTITUTED",1,Links to FNDDS,Base,0.823938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,19.48,0,0,550.39
11830260,"MILK, MALTED, DRY MIX, NOT RECONSTITUTED",1,Links to FNDDS,Base,1.154508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,15.89,0,0,171.82
11830400,"STRAWBERRY BEVERAGE POWDER, DRY MIX, NOT RECONSTITUTED",1,Links to FNDDS,Base,1.020503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73,0,0,193.32
12100100,"CREAM, NS AS TO LIGHT, HEAVY, OR HALF AND HALF",2,Links to altEC,Base,0.364324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.22,0,10.05,0,0,0,1098.17
12110100,"CREAM, LIGHT",2,Links to altEC,Base,0.451653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1,0,0,0,802.19
12120100,"CREAM, HALF AND HALF",2,Links to altEC,Base,0.296176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.22,0,10.05,0,0,0,15497.29
12120106,"CREAM, HALF AND HALF, FLAVORED",1,Links to FNDDS,Base,0.666354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.22,0,9.85,0,0,0,770
12120110,"CREAM, HALF AND HALF, FAT FREE",2,Links to altEC,Base,0.294651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0.39,0,0.38,0.37,0,0,1398.82
12140000,"CREAM, WHIPPED",2,Links to altEC,Base,0.6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.94,2.04,0,0,3816.71
12200100,"Cream substitute, NS as to frozen, liquid, or powdered",2,Links to altEC,Extra,0.316113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,2.71,0,0,218.75
12210200,"COFFEE CREAMER, LIQUID",2,Links to altEC,Base,0.316084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,2.71,0,0,11182.55
12210210,"COFFEE CREAMER, LIQUID, FLAVORED",2,Links to altEC,Base,0.337812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,7.87,0,0,17022.9
12210260,"COFFEE CREAMER, LIQUID, FAT FREE",2,Links to altEC,Base,1.02413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.17,0,0,1549.99
12210270,"COFFEE CREAMER, LIQUID, FAT FREE, FLAVORED",1,Links to FNDDS,Base,1.031512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62,7.57,0,0,1521.23
12210280,"COFFEE CREAMER, LIQUID, FAT FREE, SUGAR FREE, FLAVORED",2,Links to altEC,Base,0.337812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174.98
12210310,"COFFEE CREAMER, LIQUID, SUGAR FREE, FLAVORED",2,Links to altEC,Base,0.337812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,2073.75
12210400,"COFFEE CREAMER, POWDER",2,Links to altEC,Base,0.512999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.92,1.85,0,0,3903.55
12210420,"COFFEE CREAMER, POWDER, FLAVORED",2,Links to altEC,Base,0.918631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.47,13.81,0,0,382.23
12210430,"COFFEE CREAMER, POWDER, FAT FREE",1,Links to FNDDS,Base,0.697734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,17.48,0,0,356.8
12210505,"COFFEE CREAMER,POWDER, SUGAR FREE, FLAVORED",2,Links to altEC,Base,0.918631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.92,0,0,0,559.68
12210520,"Coffee creamer, soy, liquid",1,Links to FNDDS,Extra,0.441796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,2.71,0,0,310
12220200,WHIPPED TOPPING,1,Links to FNDDS,Base,0.603397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.77,5.13,0,0,958.08
12220270,"WHIPPED TOPPING, FAT FREE",2,Links to altEC,Base,0.623203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,5.62,0,0,445.33
12220280,"Whipped topping, nondairy, frozen, sugar free",2,Links to altEC,Extra,0.620539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.86,0,0,0,75
12310100,SOUR CREAM,2,Links to altEC,Base,0.426516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.35,0,0,0,6499.54
12310300,"SOUR CREAM, REDUCED FAT",2,Links to altEC,Base,0.370545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,12.86,0,0,0,356.5
12310350,"SOUR CREAM, LIGHT",2,Links to altEC,Base,0.463996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,9.34,0,0,0,382.34
