subgroup,food,food_type,mixed_dish,costperDGA,costper100g
3,veg_sta,Grocery,Non-Mixed,0.6102515615258225,0.455411613078972
3,veg_sta,Non-Grocery,Non-Mixed,0.4672782374470579,0.3487151025724312
3,veg_sta,Total,Non-Mixed,0.52303609191736955,0.3903254417293803
4,added_sugar,Grocery,Non-Mixed,0.028917375989507343,0.6885089521311272
4,added_sugar,Non-Grocery,Non-Mixed,0.07583809057299845,1.8056688231666298
4,added_sugar,Total,Non-Mixed,0.04358603291204193,1.0377626883819506
4,dairy_tot,Grocery,Non-Mixed,0.38505839293077637,0.25842845163139355
4,dairy_tot,Non-Grocery,Non-Mixed,0,0
4,dairy_tot,Total,Non-Mixed,0.3004572840807293,0.2016491839467982
4,fruit_exc_juice,Grocery,Mixed,0.49821207050093225,0.3277710990137712
4,fruit_exc_juice,Grocery,Non-Mixed,0.6731867713594695,0.44288603378912467
4,fruit_exc_juice,Non-Grocery,Mixed,0,0
4,fruit_exc_juice,Non-Grocery,Non-Mixed,0.7829141385562421,0.5150750911554225
4,fruit_exc_juice,Total,Mixed,0.49821207050093225,0.3277710990137712
4,fruit_exc_juice,Total,Non-Mixed,0.681708362925983,0.448492344030252
4,fruit_juice,Grocery,Mixed,0.6173595999999999,0.24595999999999998
4,fruit_juice,Grocery,Non-Mixed,0.5255061235523409,0.20936498946308407
4,fruit_juice,Non-Grocery,Mixed,0.5072267826581314,0.20208238352913602
4,fruit_juice,Non-Grocery,Non-Mixed,0.47916971859505036,0.1909042703565938
4,fruit_juice,Total,Mixed,0.5584979640075235,0.2225091490069815
4,fruit_juice,Total,Non-Mixed,0.5135676486500733,0.20460862496018858
4,gr_refined,Grocery,Mixed,0.15485371571137224,0.43014921030936737
4,gr_refined,Grocery,Non-Mixed,0.15244173478428685,0.42344926328968574
4,gr_refined,Non-Grocery,Mixed,0.6604129964368064,1.8344805456577957
4,gr_refined,Non-Grocery,Non-Mixed,0.5583362726361375,1.5509340906559375
4,gr_refined,Total,Mixed,0.38839062217216574,1.0788628393671271
4,gr_refined,Total,Non-Mixed,0.2661057447549613,0.739182624319337
4,gr_whole,Grocery,Mixed,0.3584654771335884,0.7028734845756635
4,gr_whole,Grocery,Non-Mixed,0.2463662216906504,0.48307102292284393
4,gr_whole,Non-Grocery,Mixed,0.8229268481346579,1.6135820551659958
4,gr_whole,Non-Grocery,Non-Mixed,0.3398266132590884,0.6663266926648792
4,gr_whole,Total,Mixed,0.40576677178773907,0.7956211211524296
4,gr_whole,Total,Non-Mixed,0.2561237823176381,0.5022034947404669
4,leg_tot,Grocery,Mixed,0.45881014763755384,1.2400274260474429
4,leg_tot,Grocery,Non-Mixed,0.18196443614344163,0.49179577336065305
4,leg_tot,Non-Grocery,Mixed,0.44297660930127813,1.1972340791926437
4,leg_tot,Non-Grocery,Non-Mixed,0.40516566809951315,1.0950423462149004
4,leg_tot,Total,Mixed,0.45720028524740874,1.2356764466146182
4,leg_tot,Total,Non-Mixed,0.24620891221663632,0.6654294924773955
4,oil,Grocery,Non-Mixed,0.01071094667046252,1.071094667046252
4,oil,Non-Grocery,Non-Mixed,0.0031326026099869103,0.31326026099869103
4,oil,Total,Non-Mixed,0.010468333112965527,1.0468333112965527
4,pf_egg,Grocery,Mixed,0.2479742635615097,0.4959485271230194
4,pf_egg,Grocery,Non-Mixed,0.20991646330714578,0.41983292661429156
4,pf_egg,Non-Grocery,Mixed,4.850673547906338,9.701347095812675
4,pf_egg,Non-Grocery,Non-Mixed,5.42979896508402,10.85959793016804
4,pf_egg,Total,Mixed,2.0744336357494166,4.148867271498833
4,pf_egg,Total,Non-Mixed,0.9472560363525883,1.8945120727051765
4,pf_ns,Grocery,Mixed,0.06493214601939361,0.4328809734626241
4,pf_ns,Grocery,Non-Mixed,0.20020390927281298,1.33469272848542
4,pf_ns,Non-Grocery,Mixed,0,0
4,pf_ns,Non-Grocery,Non-Mixed,0.2975514893410293,1.9836765956068623
4,pf_ns,Total,Mixed,0.06493214601939361,0.4328809734626241
4,pf_ns,Total,Non-Mixed,0.21553993463794932,1.436932897586329
4,pf_pm,Grocery,Non-Mixed,0.3602613915055929,1.1621335209857835
4,pf_pm,Non-Grocery,Non-Mixed,1.3684254543954248,4.41427565934008
4,pf_pm,Total,Non-Mixed,0.8831912791503496,2.84900412629145
4,pf_poultry,Grocery,Mixed,0.1684248376671143,0.5807753023003942
4,pf_poultry,Grocery,Non-Mixed,0.2810168140430622,0.9690234967002146
4,pf_poultry,Non-Grocery,Mixed,1.7932577439772002,6.183647393024828
4,pf_poultry,Non-Grocery,Non-Mixed,1.6180440226163904,5.5794621469530705
4,pf_poultry,Total,Mixed,1.0646439226166198,3.6711859400573097
4,pf_poultry,Total,Non-Mixed,0.9383840817834623,3.2358071785636633
4,pf_redm,Grocery,Mixed,0.22408618479941525,0.722858660643275
4,pf_redm,Grocery,Non-Mixed,0.5976913396187631,1.9280365794153647
4,pf_redm,Non-Grocery,Mixed,1.4378982208229067,4.638381357493247
4,pf_redm,Non-Grocery,Non-Mixed,2.8561406391465236,9.213356900472657
4,pf_redm,Total,Mixed,0.6257304071688843,2.0184851844157556
4,pf_redm,Total,Non-Mixed,1.295821094733735,4.180068047528177
4,pf_seafood,Grocery,Mixed,0.3038883246045683,1.0478907744985115
4,pf_seafood,Grocery,Non-Mixed,0.5685525824095298,1.9605261462397578
4,pf_seafood,Non-Grocery,Mixed,1.5534759748778264,5.356813706475264
4,pf_seafood,Non-Grocery,Non-Mixed,3.3012415023273394,11.383591387335654
4,pf_seafood,Total,Mixed,0.7455745691263775,2.5709467900909573
4,pf_seafood,Total,Non-Mixed,1.931554618385916,6.660533166847987
4,sat_fat,Grocery,Non-Mixed,0.0092395291082326865,0.9239529108232687
4,sat_fat,Non-Grocery,Non-Mixed,0.00277452748019557,0.277452748019557
4,sat_fat,Total,Non-Mixed,0.00700178167190676,0.7001781671906759
4,ssb,Grocery,Non-Mixed,0.27277152850621617,0.11365480354425674
4,ssb,Non-Grocery,Non-Mixed,0.12658924270912877,0.05274551779547032
4,ssb,Total,Non-Mixed,0.18492237645252085,0.07705099018855036
4,veg_dg,Grocery,Non-Mixed,0.8422643984123095,0.7137833884850081
4,veg_dg,Non-Grocery,Non-Mixed,0.8523662142729471,0.7223442493838536
4,veg_dg,Total,Non-Mixed,0.8439764727301766,0.7152342989238786
4,veg_oth,Grocery,Mixed,0,0
4,veg_oth,Grocery,Non-Mixed,0.7107011339629301,0.5076436671163786
4,veg_oth,Non-Grocery,Mixed,1.2250791913324774,0.8750565652374839
4,veg_oth,Non-Grocery,Non-Mixed,1.773818881944332,1.2670134871030942
4,veg_oth,Total,Mixed,1.2250791913324774,0.8750565652374839
4,veg_oth,Total,Non-Mixed,0.9727142734836528,0.6947959096311807
4,veg_ro,Grocery,Non-Mixed,0.6016278724581416,0.41779713365148724
4,veg_ro,Non-Grocery,Non-Mixed,0.7330975223098354,0.5090955016040524
4,veg_ro,Total,Non-Mixed,0.6359666132742277,0.44164348144043586
4,veg_sta,Grocery,Non-Mixed,0.6017275843808547,0.44905043610511547
4,veg_sta,Non-Grocery,Non-Mixed,0.4213009021997473,0.31440365835802037
4,veg_sta,Total,Non-Mixed,0.49633432970086666,0.3703987535081094
5,added_sugar,Grocery,Non-Mixed,0.028683683100002726,0.6829448357143506
5,added_sugar,Non-Grocery,Non-Mixed,0.07222807687722614,1.7197161161244319
5,added_sugar,Total,Non-Mixed,0.047561822594225804,1.1324243474815667
5,dairy_tot,Grocery,Non-Mixed,0.4787906295032559,0.3213359929552053
5,dairy_tot,Non-Grocery,Non-Mixed,0,0
5,dairy_tot,Total,Non-Mixed,0.35607524126593243,0.23897667199055866
5,fruit_exc_juice,Grocery,Mixed,0.6383118399999999,0.41994199999999987
5,fruit_exc_juice,Grocery,Non-Mixed,0.5900658183796531,0.38820119630240335
5,fruit_exc_juice,Non-Grocery,Mixed,0,0
5,fruit_exc_juice,Non-Grocery,Non-Mixed,0.7780147105358556,0.5118517832472734
5,fruit_exc_juice,Total,Mixed,0.6383118399999999,0.41994199999999987
5,fruit_exc_juice,Total,Non-Mixed,0.6202386863578129,0.40805176734066634
5,fruit_juice,Grocery,Mixed,0.6145759599701015,0.24485098006776954
5,fruit_juice,Grocery,Non-Mixed,0.540956121383263,0.21552036708496536
5,fruit_juice,Non-Grocery,Mixed,0,0
5,fruit_juice,Non-Grocery,Non-Mixed,0.433441289464257,0.1726857726949231
5,fruit_juice,Total,Mixed,0.6145759599701015,0.24485098006776954
5,fruit_juice,Total,Non-Mixed,0.5197387011277176,0.2070672116046684
5,gr_refined,Grocery,Mixed,0.17890384228212078,0.49695511745033555
5,gr_refined,Grocery,Non-Mixed,0.219085779518643,0.6085716097740084
5,gr_refined,Non-Grocery,Mixed,0.6019696781420971,1.6721379948391588
5,gr_refined,Non-Grocery,Non-Mixed,0.5182078090836479,1.4394661363434664
5,gr_refined,Total,Mixed,0.3823039344858048,1.06195537357168
5,gr_refined,Total,Non-Mixed,0.3241332044341142,0.9003700123169839
5,gr_whole,Grocery,Mixed,0.20318270859120866,0.3983974678258993
5,gr_whole,Grocery,Non-Mixed,0.27968181675378945,0.5483957191250773
5,gr_whole,Non-Grocery,Mixed,0,0
5,gr_whole,Non-Grocery,Non-Mixed,0.5159605400029302,1.0116873333390788
5,gr_whole,Total,Mixed,0.20318270859120866,0.3983974678258993
5,gr_whole,Total,Non-Mixed,0.3054241722921282,0.5988709260629965
5,leg_tot,Grocery,Mixed,0.46798185553156457,1.2648158257609854
5,leg_tot,Grocery,Non-Mixed,0.13727260997881563,0.371007053996799
5,leg_tot,Non-Grocery,Mixed,0.924406991024804,2.498397273040011
5,leg_tot,Non-Grocery,Non-Mixed,0.20287667032770787,0.5483153252100212
5,leg_tot,Total,Mixed,0.4918152628495012,1.329230440133787
5,leg_tot,Total,Non-Mixed,0.16854000743591838,0.4555135336105902
5,oil,Grocery,Non-Mixed,0.010286733226964476,1.0286733226964475
5,oil,Non-Grocery,Non-Mixed,0.0031868103109995052,0.3186810310999505
5,oil,Total,Non-Mixed,0.006945777417353295,0.6945777417353295
5,pf_egg,Grocery,Mixed,0.23021701728400562,0.46043403456801124
5,pf_egg,Grocery,Non-Mixed,0.2190213162536157,0.4380426325072314
5,pf_egg,Non-Grocery,Mixed,3.803106045316414,7.606212090632828
5,pf_egg,Non-Grocery,Non-Mixed,2.4667820647201255,4.933564129440251
5,pf_egg,Total,Mixed,1.5704217272606684,3.140843454521337
5,pf_egg,Total,Non-Mixed,1.049256518976951,2.098513037953902
5,pf_ns,Grocery,Mixed,0.062398541482407144,0.415990276549381
5,pf_ns,Grocery,Non-Mixed,0.17561763528902238,1.1707842352601492
5,pf_ns,Non-Grocery,Mixed,0.10907897165708987,0.7271931443805991
5,pf_ns,Non-Grocery,Non-Mixed,0.38826184006796627,2.588412267119775
5,pf_ns,Total,Mixed,0.06434300649020037,0.42895337660133587
5,pf_ns,Total,Non-Mixed,0.26347880160468784,1.7565253440312523
5,pf_pm,Grocery,Non-Mixed,0.397403706605729,1.281947440663642
5,pf_pm,Non-Grocery,Non-Mixed,1.2678820768226615,4.089942183298908
5,pf_pm,Total,Non-Mixed,0.6592498229965456,2.1266123322469213
5,pf_poultry,Grocery,Mixed,0.17149762588256648,0.591371123732988
5,pf_poultry,Grocery,Non-Mixed,0.2691029805433805,0.9279413122185536
5,pf_poultry,Non-Grocery,Mixed,1.8700197334456743,6.44834390843336
5,pf_poultry,Non-Grocery,Non-Mixed,1.7665753535506066,6.0916391501745055
5,pf_poultry,Total,Mixed,1.2597630380511733,4.3440104760385285
5,pf_poultry,Total,Non-Mixed,1.030817132813554,3.5545418372881175
5,pf_redm,Grocery,Mixed,0.24813504926535981,0.8004356427914833
5,pf_redm,Grocery,Non-Mixed,0.5341910820221357,1.723197038781083
5,pf_redm,Non-Grocery,Mixed,1.7809849686060897,5.745112801955128
5,pf_redm,Non-Grocery,Non-Mixed,3.0867704327843595,9.95732397672374
5,pf_redm,Total,Mixed,1.0307037324969206,3.324850749990066
5,pf_redm,Total,Non-Mixed,1.4459620796223904,4.664393805233518
5,pf_seafood,Grocery,Mixed,0.39453896710687575,1.3604791969202612
5,pf_seafood,Grocery,Non-Mixed,0.38548997499497045,1.3292757758447258
5,pf_seafood,Non-Grocery,Mixed,2.274483950751008,7.84304810603796
5,pf_seafood,Non-Grocery,Non-Mixed,2.757652147683349,9.509145336839135
5,pf_seafood,Total,Mixed,1.658582163275941,5.719248838882556
5,pf_seafood,Total,Non-Mixed,1.296519495366239,4.470756880573238
5,sat_fat,Grocery,Non-Mixed,0.009039530165455095,0.9039530165455094
5,sat_fat,Non-Grocery,Non-Mixed,0.002303374966898002,0.23033749668980022
5,sat_fat,Total,Non-Mixed,0.0071731488495782,0.71731488495782
5,ssb,Grocery,Non-Mixed,0.2719384816352711,0.11330770068136296
5,ssb,Non-Grocery,Non-Mixed,0.13076681260989417,0.054486171920789236
5,ssb,Total,Non-Mixed,0.18263193632137706,0.07609664013390711
5,veg_dg,Grocery,Non-Mixed,0.9322319730294703,0.7900270957876867
5,veg_dg,Non-Grocery,Non-Mixed,0.8407175038545489,0.7124724608936855
5,veg_dg,Total,Non-Mixed,0.9100107791544562,0.7711955755546239
5,veg_oth,Grocery,Mixed,0,0
5,veg_oth,Grocery,Non-Mixed,0.7876986512379638,0.5626418937414027
5,veg_oth,Non-Grocery,Mixed,0,0
5,veg_oth,Non-Grocery,Non-Mixed,1.5921160181965466,1.1372257272832476
5,veg_oth,Total,Mixed,0,0
5,veg_oth,Total,Non-Mixed,1.075769762483568,0.7684069732025486
5,veg_ro,Grocery,Non-Mixed,0.5503780969790469,0.3822070117910048
5,veg_ro,Non-Grocery,Non-Mixed,0.7415081271820192,0.5149361994319578
5,veg_ro,Total,Non-Mixed,0.6186615430322229,0.42962607155015475
5,veg_sta,Grocery,Non-Mixed,0.6189672967657273,0.4619158931087517
5,veg_sta,Non-Grocery,Non-Mixed,0.4913140687771975,0.36665229013223694
5,veg_sta,Total,Non-Mixed,0.5534659290699883,0.41303427542536436
6,added_sugar,Grocery,Non-Mixed,0.0245173684010801,0.5837468666923833
6,added_sugar,Non-Grocery,Non-Mixed,0.0671190790671915,1.5980733111236072
6,added_sugar,Total,Non-Mixed,0.05042016486622488,1.2004801158624971
6,dairy_tot,Grocery,Non-Mixed,0.3798446521713081,0.2549292967592672
6,dairy_tot,Non-Grocery,Non-Mixed,0,0
6,dairy_tot,Total,Non-Mixed,0.27589972759714354,0.18516760241419028
6,fruit_exc_juice,Grocery,Mixed,0.5565232649571111,0.36613372694546786
6,fruit_exc_juice,Grocery,Non-Mixed,0.6260919692318222,0.4119026113367251
6,fruit_exc_juice,Non-Grocery,Mixed,0.617445786439376,0.40621433318379996
6,fruit_exc_juice,Non-Grocery,Non-Mixed,0.8368888687970744,0.5505847821033384
6,fruit_exc_juice,Total,Mixed,0.5655035967974358,0.37204183999831303
6,fruit_exc_juice,Total,Non-Mixed,0.6594803910921725,0.43386867835011345
6,fruit_juice,Grocery,Mixed,0,0
6,fruit_juice,Grocery,Non-Mixed,0.45682838155510164,0.18200333926498075
6,fruit_juice,Non-Grocery,Mixed,0,0
6,fruit_juice,Non-Grocery,Non-Mixed,0.4076325258172072,0.1624033967399232
6,fruit_juice,Total,Mixed,0,0
6,fruit_juice,Total,Non-Mixed,0.4325717711885993,0.1723393510711551
6,gr_refined,Grocery,Mixed,0.1619876935132845,0.44996581531467916
6,gr_refined,Grocery,Non-Mixed,0.18453225358857933,0.5125895933016092
6,gr_refined,Non-Grocery,Mixed,0.4998037969929814,1.3883438805360595
6,gr_refined,Non-Grocery,Non-Mixed,0.5128588057395409,1.4246077937209471
6,gr_refined,Total,Mixed,0.3070437461564302,0.8528992948789729
6,gr_refined,Total,Non-Mixed,0.2999016911043333,0.8330602530675925
6,gr_whole,Grocery,Mixed,0.22186439709168587,0.4350282295915409
6,gr_whole,Grocery,Non-Mixed,0.254118481578467,0.498271532506798
6,gr_whole,Non-Grocery,Mixed,1.255289039247342,2.4613510573477293
6,gr_whole,Non-Grocery,Non-Mixed,0.7109027730626974,1.393927006005289
6,gr_whole,Total,Mixed,0.6868921752477528,1.3468474024465742
6,gr_whole,Total,Non-Mixed,0.3486380134303804,0.6836039479027067
6,leg_tot,Grocery,Mixed,0.32013768757045163,0.865236993433653
6,leg_tot,Grocery,Non-Mixed,0.15990924458730713,0.43218714753326254
6,leg_tot,Non-Grocery,Mixed,0,0
6,leg_tot,Non-Grocery,Non-Mixed,0.24624969510587758,0.6655397165023719
6,leg_tot,Total,Mixed,0.32013768757045163,0.865236993433653
6,leg_tot,Total,Non-Mixed,0.2169056514488594,0.5862314904023227
6,oil,Grocery,Non-Mixed,0.008160230958621928,0.8160230958621928
6,oil,Non-Grocery,Non-Mixed,0,0
6,oil,Total,Non-Mixed,0.008160230958621928,0.8160230958621928
6,pf_egg,Grocery,Mixed,0.25191082233437917,0.5038216446687583
6,pf_egg,Grocery,Non-Mixed,0.21496673411901188,0.42993346823802375
6,pf_egg,Non-Grocery,Mixed,4.228818085194144,8.457636170388287
6,pf_egg,Non-Grocery,Non-Mixed,5.950009530315717,11.900019060631434
6,pf_egg,Total,Mixed,2.334267042054771,4.668534084109542
6,pf_egg,Total,Non-Mixed,2.1738327869629495,4.347665573925899
6,pf_ns,Grocery,Mixed,0.0591973303907357,0.39464886927157133
6,pf_ns,Grocery,Non-Mixed,0.1964150585128411,1.3094337234189408
6,pf_ns,Non-Grocery,Mixed,0.3277147977625972,2.184765318417315
6,pf_ns,Non-Grocery,Non-Mixed,0.37109207301897923,2.4739471534598616
6,pf_ns,Total,Mixed,0.1184704245796105,0.7898028305307367
6,pf_ns,Total,Non-Mixed,0.2550573084489406,1.7003820563262706
6,pf_pm,Grocery,Non-Mixed,0.3734428106873861,1.2046542280238262
6,pf_pm,Non-Grocery,Non-Mixed,1.4527947335068576,4.68643462421567
6,pf_pm,Total,Non-Mixed,0.5960497250101171,1.9227410484197325
6,pf_poultry,Grocery,Mixed,0.17064217641472745,0.5884212979818189
6,pf_poultry,Grocery,Non-Mixed,0.3064698377946713,1.0567925441195563
6,pf_poultry,Non-Grocery,Mixed,1.9008720998000632,6.554731378620908
6,pf_poultry,Non-Grocery,Non-Mixed,1.9450706794175692,6.707140273853687
6,pf_poultry,Total,Mixed,1.511388155624003,5.211683295255183
6,pf_poultry,Total,Non-Mixed,1.2351801035877117,4.259241736509351
6,pf_redm,Grocery,Mixed,0.24200529606707186,0.7806622453776512
6,pf_redm,Grocery,Non-Mixed,0.5132189069148527,1.655544861015654
6,pf_redm,Non-Grocery,Mixed,1.9403743401291076,6.259272064932605
6,pf_redm,Non-Grocery,Non-Mixed,2.9825726163317725,9.621201988167009
6,pf_redm,Total,Mixed,1.414850323793713,4.5640333025603645
6,pf_redm,Total,Non-Mixed,1.3322744615582052,4.297659553413565
6,pf_seafood,Grocery,Mixed,0.26786122426243897,0.9236593940084104
6,pf_seafood,Grocery,Non-Mixed,0.413051899455789,1.4243168946751346
6,pf_seafood,Non-Grocery,Mixed,3.2194832416816785,11.101666350626479
6,pf_seafood,Non-Grocery,Non-Mixed,2.406569422401276,8.298515249659573
6,pf_seafood,Total,Mixed,0.9749870324167954,3.362024249713088
6,pf_seafood,Total,Non-Mixed,0.9811515158505362,3.38328108913978
6,sat_fat,Grocery,Non-Mixed,0.006568060584238991,0.656806058423899
6,sat_fat,Non-Grocery,Non-Mixed,0.002600643064458139,0.2600643064458139
6,sat_fat,Total,Non-Mixed,0.005261822364063199,0.5261822364063199
6,ssb,Grocery,Non-Mixed,0.23930316274416857,0.09970965114340358
6,ssb,Non-Grocery,Non-Mixed,0.1012274079892734,0.04217808666219725
6,ssb,Total,Non-Mixed,0.1571156470315714,0.06546485292982142
6,veg_dg,Grocery,Non-Mixed,0.7608754220473366,0.6448096797011328
6,veg_dg,Non-Grocery,Non-Mixed,0.8537180190804581,0.7234898466783544
6,veg_dg,Total,Non-Mixed,0.7794759980983734,0.6605728797443843
6,veg_oth,Grocery,Mixed,0,0
6,veg_oth,Grocery,Non-Mixed,0.6500001797967915,0.46428584271199397
6,veg_oth,Non-Grocery,Mixed,0,0
6,veg_oth,Non-Grocery,Non-Mixed,1.4563073415908867,1.0402195297077763
6,veg_oth,Total,Mixed,0,0
6,veg_oth,Total,Non-Mixed,0.9629057375448768,0.687789812532055
6,veg_ro,Grocery,Non-Mixed,0.5292125706707518,0.36750872963246656
6,veg_ro,Non-Grocery,Non-Mixed,0.7047181356654943,0.48938759421214884
6,veg_ro,Total,Non-Mixed,0.6043546759470081,0.4196907471854223
6,veg_sta,Grocery,Non-Mixed,0.69208265709382,0.5164795948461343
6,veg_sta,Non-Grocery,Non-Mixed,0.49539140250905156,0.3696950764992922
6,veg_sta,Total,Non-Mixed,0.5555706014546199,0.41460492645867153
7,added_sugar,Grocery,Non-Mixed,0.028639218699934146,0.6818861595222415
7,added_sugar,Non-Grocery,Non-Mixed,0.06506411004108548,1.5491454771687017
7,added_sugar,Total,Non-Mixed,0.042086784165229776,1.002066289648328
7,dairy_tot,Grocery,Non-Mixed,0.3324754565034256,0.22313789027075542
7,dairy_tot,Non-Grocery,Non-Mixed,0,0
7,dairy_tot,Total,Non-Mixed,0.2553410587436618,0.1713698380829945
7,fruit_exc_juice,Grocery,Mixed,0.632696253564817,0.4162475352400111
7,fruit_exc_juice,Grocery,Non-Mixed,0.5547101862923346,0.36494091203443063
7,fruit_exc_juice,Non-Grocery,Mixed,0.7312635186669422,0.4810944201756199
7,fruit_exc_juice,Non-Grocery,Non-Mixed,0.9258983312016134,0.6091436389484298
7,fruit_exc_juice,Total,Mixed,0.6505607580220595,0.4280004986987233
7,fruit_exc_juice,Total,Non-Mixed,0.6078880974282661,0.3999263798870172
7,fruit_juice,Grocery,Mixed,0,0
7,fruit_juice,Grocery,Non-Mixed,0.4731281194597388,0.18849725874889994
7,fruit_juice,Non-Grocery,Mixed,0,0
7,fruit_juice,Non-Grocery,Non-Mixed,0.4796617693741116,0.19110030652355045
7,fruit_juice,Total,Mixed,0,0
7,fruit_juice,Total,Non-Mixed,0.4750224107853357,0.18925195648818158
7,gr_refined,Grocery,Mixed,0.18235376889020166,0.5065382469172268
7,gr_refined,Grocery,Non-Mixed,0.16853487368150016,0.46815242689305603
7,gr_refined,Non-Grocery,Mixed,0.5547259883909793,1.540905523308276
7,gr_refined,Non-Grocery,Non-Mixed,0.4942858307266067,1.3730161964627965
7,gr_refined,Total,Mixed,0.3849699376475376,1.0693609379098268
7,gr_refined,Total,Non-Mixed,0.2548892130459556,0.7080255917943211
7,gr_whole,Grocery,Mixed,0.17126410775051026,0.3358119759813927
7,gr_whole,Grocery,Non-Mixed,0.23178903212402807,0.454488298282408
7,gr_whole,Non-Grocery,Mixed,0.5587722553309262,1.0956318731978945
7,gr_whole,Non-Grocery,Non-Mixed,0.7029359378694416,1.3783057605283169
7,gr_whole,Total,Mixed,0.2873128435155139,0.563358516697086
7,gr_whole,Total,Non-Mixed,0.2598201772519737,0.5094513279450464
7,leg_tot,Grocery,Mixed,0.11151936125064844,0.3014036790558066
7,leg_tot,Grocery,Non-Mixed,0.12188987890306993,0.32943210514343224
7,leg_tot,Non-Grocery,Mixed,0.473203137118162,1.278927397616654
7,leg_tot,Non-Grocery,Non-Mixed,0.2050681730125551,0.554238305439338
7,leg_tot,Total,Mixed,0.16698150796516992,0.45130137287883765
7,leg_tot,Total,Non-Mixed,0.14967062171893372,0.404515193834956
7,oil,Grocery,Non-Mixed,0.01021740454890806,1.021740454890806
7,oil,Non-Grocery,Non-Mixed,0,0
7,oil,Total,Non-Mixed,0.01021740454890806,1.021740454890806
7,pf_egg,Grocery,Mixed,0.2345718680414595,0.469143736082919
7,pf_egg,Grocery,Non-Mixed,0.21406315827945016,0.4281263165589003
7,pf_egg,Non-Grocery,Mixed,4.2022262915434,8.4044525830868
7,pf_egg,Non-Grocery,Non-Mixed,5.213442403535948,10.426884807071897
7,pf_egg,Total,Mixed,1.053053970596409,2.106107941192818
7,pf_egg,Total,Non-Mixed,1.4688883470420395,2.937776694084079
7,pf_ns,Grocery,Mixed,0.062115199334494386,0.41410132889662926
7,pf_ns,Grocery,Non-Mixed,0.17878950375906505,1.1919300250604337
