disease,subgroup,Sex,Age_label,Race_label,count,se,X1,X2,X3
DIAB_total,39,2,65-74,HIS,1023,32,1052.6838939887593,1004.9100287897469,951.322649209203
DIAB_total,40,2,65-74,OTH,459,22,452.3844619084629,445.30219020755544,456.27481444287
DIAB_total,41,1,75+,NHW,11096,150,11252.074027053433,10984.573332721224,11055.472552814152
DIAB_total,42,1,75+,NHB,2722,74,2794.3153404270665,2791.291021614157,2621.0734339498913
DIAB_total,43,1,75+,HIS,1622,57,1720.3466466180794,1731.213792972719,1666.682348514547
DIAB_total,44,1,75+,OTH,855,42,897.6423564487072,887.743153884373,840.5365265434394
DIAB_total,45,2,75+,NHW,11960,155,11649.050891275307,12064.7076271535,12145.851339374321
DIAB_total,46,2,75+,NHB,1872,61,1878.4324274853145,1909.017807958877,1932.50770111434
DIAB_total,47,2,75+,HIS,1428,54,1398.4049549900762,1346.7784138492216,1446.0724618728113
DIAB_total,48,2,75+,OTH,695,38,755.1225368670086,749.7576981774334,714.3822532905858
ECA_total,1,1,20-34,NHW,9,6,11.825485929893874,0,6.072052215613352
ECA_total,2,1,20-34,NHB,0,0,0,0,0
ECA_total,3,1,20-34,HIS,3,3,2.8051638560502146,4.638814764787704,0
ECA_total,4,1,20-34,OTH,0,0,0,0,0
ECA_total,5,2,20-34,NHW,36,14,35.57435119152546,31.678917948029948,52.74775398764639
ECA_total,6,2,20-34,NHB,0,0,0,0,0
ECA_total,7,2,20-34,HIS,11,5,5.52706850182202,7.354180955607464,4.301734452212268
ECA_total,8,2,20-34,OTH,0,0,0,0,0
ECA_total,9,1,35-44,NHW,0,0,0,0,0
ECA_total,10,1,35-44,NHB,5,5,13.112514602705655,4.894487857717507,2.994248437238743
ECA_total,11,1,35-44,HIS,0,0,0,0,0
ECA_total,12,1,35-44,OTH,4,4,4.8733851982647245,2.6551458988623926,5.319804952568191
ECA_total,13,2,35-44,NHW,139,24,185.1798895261299,200.06358336953673,152.75821250250107
ECA_total,14,2,35-44,NHB,8,6,9.234610560432845,19.731202640383735,10.058848005930917
ECA_total,15,2,35-44,HIS,23,9,37.05720081612775,26.17786665182158,28.268407347108614
ECA_total,16,2,35-44,OTH,13,7,19.279936667982508,17.27305701597676,21.76615808477772
ECA_total,17,1,45-54,NHW,111,23,131.88649023017297,87.64679895214832,64.68655133586543
ECA_total,18,1,45-54,NHB,4,4,0,5.370278753659501,4.17867866566561
ECA_total,19,1,45-54,HIS,12,6,14.765430432190575,10.582719530775627,9.440075197422672
ECA_total,20,1,45-54,OTH,6,4,6.277227884296844,8.6689535181584,3.518980145604624
ECA_total,21,2,45-54,NHW,619,48,575.798420674846,647.7535310402268,702.5026091295697
ECA_total,22,2,45-54,NHB,16,8,8.218179709650538,19.968182774292597,5.23066574570541
ECA_total,23,2,45-54,HIS,65,13,57.69802339654301,72.14219947120924,49.07577748763182
ECA_total,24,2,45-54,OTH,13,8,17.832868309912314,25.62394491443697,13.31619798597955
ECA_total,25,1,55-64,NHW,291,39,329.6229386665107,319.0329284136028,348.59127589926015
ECA_total,26,1,55-64,NHB,25,11,21.897043022842993,14.806427537061628,34.716918966884336
ECA_total,27,1,55-64,HIS,16,7,27.509764441843068,20.626511798679086,22.735479567921477
ECA_total,28,1,55-64,OTH,8,6,13.88127467717047,10.42768866851186,5.4657830011316655
ECA_total,29,2,55-64,NHW,2319,106,2251.637175093511,2402.1066036092775,2467.70660464708
ECA_total,30,2,55-64,NHB,77,18,47.48165059571603,75.2966719318969,71.32925641871148
ECA_total,31,2,55-64,HIS,158,23,210.26534991870398,171.03637947908274,164.07833373628827
ECA_total,32,2,55-64,OTH,67,17,53.23111162461603,60.4935380539666,64.28845767337906
ECA_total,33,1,65-74,NHW,374,41,381.5322638922705,339.76764946447827,360.143078857901
ECA_total,34,1,65-74,NHB,18,8,17.63847363689642,23.979335308145394,22.790884423763938
ECA_total,35,1,65-74,HIS,35,11,30.699953067899937,38.70662268794078,39.98219658989563
ECA_total,36,1,65-74,OTH,3,3,4.982736669875221,0.7813934525114599,4.29409235650537
ECA_total,37,2,65-74,NHW,2921,112,2800.168666656792,2902.4481833110644,2875.402113173471
ECA_total,38,2,65-74,NHB,60,15,65.51333511787762,59.42858277449235,84.31185806509757
ECA_total,39,2,65-74,HIS,158,21,151.64685546421805,110.93687251992156,125.69574937212482
ECA_total,40,2,65-74,OTH,63,13,51.89562841414678,76.82578350884187,71.17748211052493
ECA_total,41,1,75+,NHW,534,48,511.7441008416706,490.99550569000155,607.7444732705877
ECA_total,42,1,75+,NHB,25,11,30.365266608495226,27.921726531392117,13.216475167360262
ECA_total,43,1,75+,HIS,23,7,16.064259460206586,31.979799117533563,26.470148491842576
ECA_total,44,1,75+,OTH,14,6,4.4086267987426915,16.894366822443608,14.73744687816697
ECA_total,45,2,75+,NHW,2293,100,2105.8908823134525,2344.318492862668,2199.2283049477746
ECA_total,46,2,75+,NHB,67,18,103.08444244816877,96.91976568513192,91.24221417686002
ECA_total,47,2,75+,HIS,67,13,84.42657638164121,63.490520808919555,50.419719347727465
ECA_total,48,2,75+,OTH,52,12,45.25906387757095,55.38943597210804,54.52279621559961
ENDO_total,1,1,20-34,NHW,74,10,73.23336341753024,59.85075950535109,78.3442060058579
ENDO_total,2,1,20-34,NHB,9,2,10.232673379818717,8.47158014526162,9.298625143648861
ENDO_total,3,1,20-34,HIS,9,2,8.708196376220497,9.78644492258546,8.216491808901385
ENDO_total,4,1,20-34,OTH,8,1,7.3153420363097625,6.344237897878728,7.945322671233433
ENDO_total,5,2,20-34,NHW,63,8,63.33083023678268,57.37206276785812,61.97979695450012
ENDO_total,6,2,20-34,NHB,9,2,10.55451994216072,8.740063814759033,10.575167352895122
ENDO_total,7,2,20-34,HIS,13,4,8.28133004272324,12.907773631803105,11.774030771547862
ENDO_total,8,2,20-34,OTH,8,1,9.17102483984015,6.549807339122565,7.785466814217338
ENDO_total,9,1,35-44,NHW,50,8,45.99813020489941,47.55384946491642,49.04747994306644
ENDO_total,10,1,35-44,NHB,10,4,6.646241588277246,16.69241070054274,10.40487562023815
ENDO_total,11,1,35-44,HIS,9,2,7.952004201518887,11.902365170342215,6.4037683645494425
ENDO_total,12,1,35-44,OTH,6,1,6.494065377534559,6.850550177196915,7.108088568574945
ENDO_total,13,2,35-44,NHW,66,9,70.76555153829304,54.28332662511559,74.98865831920187
ENDO_total,14,2,35-44,NHB,13,4,9.746387901264356,10.100629235114111,11.430835324851728
ENDO_total,15,2,35-44,HIS,16,4,14.892936021331055,19.422567118187015,17.44260781300362
ENDO_total,16,2,35-44,OTH,9,1,8.914411396122498,8.921477081388353,8.931132540956266
ENDO_total,17,1,45-54,NHW,44,7,41.52596221421787,46.13528237844804,45.311924749294604
ENDO_total,18,1,45-54,NHB,12,4,18.705263352510016,13.612804901118096,9.30780297828506
ENDO_total,19,1,45-54,HIS,9,2,8.596321172260792,12.664876489379644,9.489874314724238
ENDO_total,20,1,45-54,OTH,5,1,6.043475491665497,6.787248166111245,5.066759416613406
ENDO_total,21,2,45-54,NHW,92,10,95.746457182202107,89.2798777509449,91.84031672905004
ENDO_total,22,2,45-54,NHB,16,4,14.21858750944767,14.105311627222932,14.348298520416245
ENDO_total,23,2,45-54,HIS,15,4,15.110488882756803,11.299043494866469,10.122775024649075
ENDO_total,24,2,45-54,OTH,9,1,9.00130728994116,9.906981176072396,9.232817392338406
ENDO_total,25,1,55-64,NHW,77,10,62.400094888549454,93.86859165589631,66.93439000975653
ENDO_total,26,1,55-64,NHB,24,5,32.79484203206957,17.560581329854458,24.45015331309447
ENDO_total,27,1,55-64,HIS,10,4,9.893094206619446,7.051975111418011,12.800999748188648
ENDO_total,28,1,55-64,OTH,8,1,9.235109769198512,6.757588697548018,8.103474499310346
ENDO_total,29,2,55-64,NHW,137,12,154.23382140378843,128.81784528162763,145.44539439199644
ENDO_total,30,2,55-64,NHB,26,6,15.121270101601873,24.28696437577813,14.839503331645231
ENDO_total,31,2,55-64,HIS,19,5,18.81056562733843,11.335467072916897,16.18129667351897
ENDO_total,32,2,55-64,OTH,9,1,9.18318845068394,9.969075636236061,8.430636414567122
ENDO_total,33,1,65-74,NHW,103,10,107.87310578461887,118.59822132295197,101.06167262753046
ENDO_total,34,1,65-74,NHB,17,5,17.333821132554146,11.007413000126581,22.861121780178255
ENDO_total,35,1,65-74,HIS,16,4,13.39742097245883,19.597274004796525,16.760765727144097
ENDO_total,36,1,65-74,OTH,9,1,7.667663365168581,10.021018796604722,9.498836421708962
ENDO_total,37,2,65-74,NHW,145,13,137.56846205106342,145.18414194827972,155.00912257059133
ENDO_total,38,2,65-74,NHB,30,6,22.270460677562642,25.219978264437483,31.15890974850571
ENDO_total,39,2,65-74,HIS,17,5,12.802051253903542,23.40524839784554,19.384381944038893
ENDO_total,40,2,65-74,OTH,9,1,8.417351080936772,8.732193730114401,8.30536674254985
ENDO_total,41,1,75+,NHW,176,19,188.40622149351896,157.4699478605129,195.97191842549867
ENDO_total,42,1,75+,NHB,21,5,17.03578074438848,24.30831432869216,26.324114566369254
ENDO_total,43,1,75+,HIS,9,2,10.636103333028169,8.511628466866307,14.724545492960532
ENDO_total,44,1,75+,OTH,9,1,8.048558433295323,8.532709658885377,9.133656637895571
ENDO_total,45,2,75+,NHW,223,21,231.7560667504071,221.2499183972698,227.81451887055738
ENDO_total,46,2,75+,NHB,11,4,9.775300409284615,11.60610868338592,14.864783951282444
ENDO_total,47,2,75+,HIS,9,2,3.5887716783693824,10.018170912421963,5.855828602962362
ENDO_total,48,2,75+,OTH,9,1,10.20724000448447,10.137753395911512,8.799780403972669
GC_total,1,1,20-34,NHW,0,0,0,0,0
GC_total,2,1,20-34,NHB,4,5,5.214279628492791,9.803825220254613,4.344974942333264
GC_total,3,1,20-34,HIS,3,3,2.8198736755996068,0,1.1530273371340005
GC_total,4,1,20-34,OTH,4,4,8.193055140858402,0,4.2294058659667355
GC_total,5,2,20-34,NHW,5,4,8.033356977886635,1.2129799985421847,1.4903398537223111
GC_total,6,2,20-34,NHB,0,0,0,0,0
GC_total,7,2,20-34,HIS,0,0,0,0,0
GC_total,8,2,20-34,OTH,0,0,0,0,0
GC_total,9,1,35-44,NHW,21,9,18.583834828136677,22.596881350483898,23.546175444439193
GC_total,10,1,35-44,NHB,13,8,5.975735104722501,18.148353968209847,23.554071339954817
GC_total,11,1,35-44,HIS,35,11,35.90453640720559,34.80493463316892,34.31942555575957
GC_total,12,1,35-44,OTH,20,8,24.962605168182705,28.870158676341596,16.288303737750205
GC_total,13,2,35-44,NHW,20,9,25.280114780269656,24.071602585263005,25.71621703640176
GC_total,14,2,35-44,NHB,0,0,0,0,0
GC_total,15,2,35-44,HIS,6,5,7.301729840033255,6.213822561232025,7.948328634104971
GC_total,16,2,35-44,OTH,7,5,8.478972054711045,6.764548651329603,7.437261869209307
GC_total,17,1,45-54,NHW,107,23,88.4003886078866,100.22064718308901,84.88208818151577
GC_total,18,1,45-54,NHB,42,12,53.843878460473,47.98506794203813,46.17973837740814
GC_total,19,1,45-54,HIS,71,13,53.59825149346931,60.490772042851,80.53257344524468
GC_total,20,1,45-54,OTH,13,6,13.347027301939685,16.642872242580616,19.506266653465303
GC_total,21,2,45-54,NHW,33,11,32.321263188183906,27.84491848462419,15.927095287508276
GC_total,22,2,45-54,NHB,16,8,14.313181417020228,21.10110294182918,12.417510129901242
GC_total,23,2,45-54,HIS,48,11,44.12440555018802,62.42747736773494,54.00068876408863
GC_total,24,2,45-54,OTH,34,12,33.52139862819763,27.580004306561577,17.473629868702506
GC_total,25,1,55-64,NHW,287,39,313.37258489413466,247.19373223336652,269.547672245175
GC_total,26,1,55-64,NHB,131,26,110.5768618259671,148.09650983878493,147.67654389946236
GC_total,27,1,55-64,HIS,139,21,122.06843727687558,133.60562945951648,111.20384620862521
GC_total,28,1,55-64,OTH,75,18,76.5009725839268,79.42975850975816,55.31735314734006
GC_total,29,2,55-64,NHW,115,24,138.20356079559127,134.8100500283757,126.78696673788997
GC_total,30,2,55-64,NHB,46,14,56.15728387854779,53.35227741877722,31.18606798153678
GC_total,31,2,55-64,HIS,42,12,31.06060992467274,47.893941722605284,44.06635938392455
GC_total,32,2,55-64,OTH,32,11,40.018147973852294,17.144123555250665,28.441588041547384
GC_total,33,1,65-74,NHW,500,47,499.22344104803926,541.7884616599754,536.8656040030083
GC_total,34,1,65-74,NHB,93,19,55.19887038143491,115.7112690728053,95.39639986454213
GC_total,35,1,65-74,HIS,172,24,170.19471151527267,208.64338633767332,187.46663326253397
GC_total,36,1,65-74,OTH,72,13,66.28725548457619,58.74482692485064,72.0974156106001
GC_total,37,2,65-74,NHW,233,33,231.4700454961303,207.85444645834218,275.968430655211
GC_total,38,2,65-74,NHB,71,17,82.41355784071679,58.46691365707477,91.25151224400221
GC_total,39,2,65-74,HIS,64,14,56.75053499457142,27.821729209429094,65.36935767122579
GC_total,40,2,65-74,OTH,58,13,45.91330497902011,45.557350761418775,61.741073181386106
GC_total,41,1,75+,NHW,757,57,689.3845357044927,839.4415194632206,755.5732819995544
GC_total,42,1,75+,NHB,116,24,118.74114531271312,104.1858910190889,109.14387342056285
GC_total,43,1,75+,HIS,91,14,82.08069302831136,70.76917349661454,90.4673574881728
GC_total,44,1,75+,OTH,73,12,78.94793215168201,58.550639150598606,98.65865275319666
GC_total,45,2,75+,NHW,380,41,382.6732604904333,426.6864862763836,353.5922185161014
GC_total,46,2,75+,NHB,36,13,40.801009440758406,24.648441596009683,37.80448832559178
GC_total,47,2,75+,HIS,63,12,64.45174435454528,52.252328743372516,49.48661126411808
GC_total,48,2,75+,OTH,34,10,22.020516435907695,32.8825477676338,36.1667264977326
HHD_total,1,1,20-34,NHW,59,8,68.28016243733785,69.23393649841378,60.504248162576225
HHD_total,2,1,20-34,NHB,84,10,74.93322256279612,81.82688442481127,104.93757613222519
HHD_total,3,1,20-34,HIS,12,4,7.930960759934114,21.229578406651125,17.63710924398873
HHD_total,4,1,20-34,OTH,9,2,11.579514212416571,9.999425336277302,8.866958780325039
HHD_total,5,2,20-34,NHW,179,14,200.80513959677862,217.80871045342772,166.08789411789817
HHD_total,6,2,20-34,NHB,154,13,149.25919492299445,120.03143943894375,126.5392191044612
HHD_total,7,2,20-34,HIS,58,8,42.5887554726103,69.64954945804547,49.34274756698562
HHD_total,8,2,20-34,OTH,24,5,27.243497804982926,24.97257033541308,28.840654410713494
HHD_total,9,1,35-44,NHW,232,16,257.47646855390144,213.8472774218308,209.00348090299067
HHD_total,10,1,35-44,NHB,224,16,237.13885549652008,245.3323018215309,233.8908846505627
HHD_total,11,1,35-44,HIS,46,7,45.24437855197156,41.886593978232405,44.68318386961901
HHD_total,12,1,35-44,OTH,17,5,13.210537737431874,17.81793184584881,8.12864769346052
HHD_total,13,2,35-44,NHW,582,24,576.8976891492929,578.1146305935697,602.5495911002934
HHD_total,14,2,35-44,NHB,423,21,420.10513135761903,422.04758929838135,453.49275777691656
HHD_total,15,2,35-44,HIS,165,13,145.7630657419413,160.87429981603412,178.26048692612397
HHD_total,16,2,35-44,OTH,53,8,45.478815242990265,64.89077467623576,50.74009992328472
HHD_total,17,1,45-54,NHW,685,27,671.6004488435309,670.8761102337793,693.6040242482685
HHD_total,18,1,45-54,NHB,504,23,503.85268968659864,473.6988427354904,468.84364030130945
HHD_total,19,1,45-54,HIS,91,10,94.20999599850397,66.63331431383924,92.62454151141989
HHD_total,20,1,45-54,OTH,37,7,24.66132835201212,45.171554917629,45.9848446751336
HHD_total,21,2,45-54,NHW,1729,42,1734.6686881111598,1768.7534224806102,1785.2614407802662
HHD_total,22,2,45-54,NHB,870,30,871.1924202328403,878.2689076895026,877.4524451258997
HHD_total,23,2,45-54,HIS,303,18,321.38532445992377,295.66487687280147,314.097135782631
HHD_total,24,2,45-54,OTH,101,11,105.10083294301138,115.62103962733943,104.72332598610049
HHD_total,25,1,55-64,NHW,1573,40,1568.0038214894576,1539.5366822640433,1605.5442888635728
HHD_total,26,1,55-64,NHB,927,31,891.9454168269849,922.1163127429746,890.7449053704016
HHD_total,27,1,55-64,HIS,147,13,140.70324496387093,140.71521412656315,150.89970079448682
HHD_total,28,1,55-64,OTH,65,9,51.98346765438741,62.508875768349384,53.70374687905692
HHD_total,29,2,55-64,NHW,3463,59,3414.5281830498,3497.7886961147656,3415.9863068459936
HHD_total,30,2,55-64,NHB,1520,39,1562.864789210403,1534.6810028930936,1527.5786197993966
HHD_total,31,2,55-64,HIS,396,20,384.0137799432508,445.68419026457616,403.15974240190326
HHD_total,32,2,55-64,OTH,166,13,180.99853202768793,177.18677927128044,175.21730666778404
HHD_total,33,1,65-74,NHW,2097,47,2153.227938614641,2080.6944291256436,2075.574720362755
HHD_total,34,1,65-74,NHB,808,29,753.5975905204737,811.5569648298197,780.226446578399
HHD_total,35,1,65-74,HIS,211,15,207.7646385727982,214.21315166937802,214.69585518742443
HHD_total,36,1,65-74,OTH,97,10,94.26219730141162,98.7722022344267,82.53316594665968
HHD_total,37,2,65-74,NHW,3578,61,3587.2241273458076,3594.976414450389,3656.050494194374
HHD_total,38,2,65-74,NHB,1215,35,1215.7134206514152,1224.659268081878,1220.499192729422
HHD_total,39,2,65-74,HIS,328,19,305.0467020741676,372.7966358222884,350.7753024546158
HHD_total,40,2,65-74,OTH,130,12,119.16919322528281,132.1916413639669,116.00500641879268
HHD_total,41,1,75+,NHW,13938,161,14095.497917474493,14153.321892884602,13851.156809916058
HHD_total,42,1,75+,NHB,1953,63,1992.5971968451329,1919.4691060687503,2010.6827861241404
HHD_total,43,1,75+,HIS,1100,46,1155.580381844823,1125.4780336419444,1011.9959250493389
HHD_total,44,1,75+,OTH,566,33,553.1703453376188,565.5065182782624,496.66771357234984
HHD_total,45,2,75+,NHW,8016,127,7886.624663299112,7710.775258251583,8053.84791662552
HHD_total,46,2,75+,NHB,1217,49,1172.1242457655026,1245.8661201428274,1290.3940777955456
HHD_total,47,2,75+,HIS,767,40,720.3799381698503,841.8425240768886,728.2749580180672
HHD_total,48,2,75+,OTH,338,26,339.4999143066287,344.06526931691116,344.187892162445
HSTK_total,1,1,20-34,NHW,36,6,38.38893061144451,33.43032362529889,38.43956994942139
HSTK_total,2,1,20-34,NHB,38,7,45.15218598863673,43.25442492787137,43.15913599858052
HSTK_total,3,1,20-34,HIS,29,6,25.879668857013698,34.22875839656802,20.364770550643726
HSTK_total,4,1,20-34,OTH,9,1,9.336934905055744,8.132047098719617,8.187072855687648
HSTK_total,5,2,20-34,NHW,75,10,79.00078198533967,68.5991235206569,79.10514062874648
HSTK_total,6,2,20-34,NHB,35,6,33.460413196697935,38.40708398029549,34.16523954022382
HSTK_total,7,2,20-34,HIS,47,7,40.85731182976441,36.190422790789526,40.56532242877823
HSTK_total,8,2,20-34,OTH,9,2,10.129553114594236,12.12158366570559,7.902553799123511
HSTK_total,9,1,35-44,NHW,229,16,214.57994709427504,236.05908433829296,256.74833112038425
HSTK_total,10,1,35-44,NHB,125,12,124.00289023630305,121.170075296774,122.28943678824353
HSTK_total,11,1,35-44,HIS,76,9,80.32505156308596,59.19282622442633,69.82567103780666
HSTK_total,12,1,35-44,OTH,38,7,36.681100889185984,44.98734035700184,21.264464878463336
HSTK_total,13,2,35-44,NHW,241,16,235.59613880364594,239.116130311971,244.91335247878274
HSTK_total,14,2,35-44,NHB,150,13,170.7652022848991,174.9145333514961,152.49131931122324
HSTK_total,15,2,35-44,HIS,144,12,154.21453887690853,157.74501764720182,138.74216846151776
HSTK_total,16,2,35-44,OTH,56,8,62.619492092646496,49.254472366045626,57.135114415758636
HSTK_total,17,1,45-54,NHW,645,25,648.3045775935259,632.1947753304278,625.437496432106
HSTK_total,18,1,45-54,NHB,312,18,321.270665751436,307.58589442156006,314.02822635187107
HSTK_total,19,1,45-54,HIS,176,14,189.76377404980846,181.27455538162644,177.59641771615512
HSTK_total,20,1,45-54,OTH,90,10,93.84687261011489,96.08998153726623,88.86842584819107
HSTK_total,21,2,45-54,NHW,714,27,755.8189601988757,746.3233433463058,695.3926874496906
HSTK_total,22,2,45-54,NHB,377,20,384.52457384493556,388.79980122351094,376.76160369106
HSTK_total,23,2,45-54,HIS,329,19,322.8469932231354,321.62133478191515,327.6747208220554
HSTK_total,24,2,45-54,OTH,130,12,137.9296685111804,104.129193490564,115.90096380651833
HSTK_total,25,1,55-64,NHW,1402,39,1408.4359190153061,1418.3766579591795,1384.8023893273726
HSTK_total,26,1,55-64,NHB,498,23,515.4737814448016,496.6370651592525,542.7681368096771
HSTK_total,27,1,55-64,HIS,216,15,235.34191749367076,212.6012132927675,220.38919786766724
HSTK_total,28,1,55-64,OTH,150,13,133.35849495769511,150.33180578447772,146.66241402667643
HSTK_total,29,2,55-64,NHW,1550,40,1594.7541409862486,1488.2346176068029,1609.9417285456332
HSTK_total,30,2,55-64,NHB,585,25,597.7284783977352,594.1252377452872,603.4605647661712
